Date,Open,High,Low,Close,Adj Close,Volume
2019-06-05,78.790001,79.970001,78.660004,79.959999,72.653137,7437100
2019-06-06,80.029999,81.629997,79.900002,81.400002,73.961525,10457200
2019-06-07,81.599998,83.330002,81.510002,82.480003,74.942848,11278800
2019-06-10,82.849998,82.860001,81.379997,81.930000,74.443100,8102800
2019-06-11,82.300003,82.860001,81.849998,82.370003,74.842903,6226400
2019-06-12,82.589996,83.669998,82.320000,82.930000,75.351723,6088800
2019-06-13,83.330002,84.050003,83.019997,83.349998,75.733353,7156800
2019-06-14,83.540001,84.610001,83.389999,84.239998,76.542023,9226500
2019-06-17,84.650002,84.690002,82.889999,83.019997,75.433517,9313700
2019-06-18,83.550003,84.110001,82.889999,82.919998,75.342636,10582600
2019-06-19,83.080002,83.919998,82.080002,83.809998,76.151299,5401400
2019-06-20,84.410004,84.830002,83.830002,84.690002,76.950882,5215800
2019-06-21,84.430000,84.769997,83.809998,83.820000,76.160400,12610000
2019-06-24,84.080002,84.559998,83.610001,83.650002,76.005928,6692500
2019-06-25,84.199997,85.199997,83.959999,84.250000,76.551102,7312300
2019-06-26,84.300003,84.300003,83.180000,83.379997,75.760605,7576400
2019-06-27,83.550003,83.889999,83.209999,83.559998,75.924156,6084200
2019-06-28,83.559998,83.959999,83.320000,83.830002,76.169479,6735300
2019-07-01,84.620003,84.959999,84.029999,84.550003,76.823708,7935100
2019-07-02,84.739998,85.589996,84.519997,85.510002,77.695961,6205800
2019-07-03,86.040001,87.820000,85.980003,87.790001,79.767616,7818600
2019-07-05,87.500000,87.889999,86.879997,87.790001,79.767616,5733100
2019-07-08,87.599998,87.949997,87.180000,87.440002,79.449600,6359500
2019-07-09,87.290001,87.650002,86.889999,87.230003,79.258766,5355400
2019-07-10,87.419998,88.540001,87.419998,88.379997,80.303688,5293000
2019-07-11,88.660004,89.290001,88.269997,89.070000,80.930641,6191400
2019-07-12,89.279999,89.820000,88.849998,89.769997,81.566673,5628000
2019-07-15,89.870003,90.339996,89.660004,90.160004,81.921043,6061300
2019-07-16,90.220001,90.480003,89.589996,90.080002,81.848351,5591900
2019-07-17,90.080002,90.379997,89.730003,90.250000,82.002815,4635900
2019-07-18,90.330002,91.540001,89.949997,91.500000,83.138580,6470200
2019-07-19,91.410004,91.610001,90.230003,90.300003,82.048248,10804800
2019-07-22,90.519997,91.180000,90.050003,90.919998,82.611595,5636600
2019-07-23,91.250000,91.360001,89.169998,90.110001,81.875610,7609200
2019-07-24,89.900002,90.750000,89.680000,90.650002,82.366264,5388100
2019-07-25,91.489998,91.550003,90.470001,90.980003,82.666115,8106300
2019-07-26,96.400002,99.720001,95.209999,99.110001,90.053169,20846500
2019-07-29,98.050003,98.940002,97.209999,98.019997,89.062782,11184500
2019-07-30,97.500000,98.279999,96.519997,96.650002,87.817970,7248300
2019-07-31,96.650002,96.650002,93.500000,94.690002,86.037086,9912100
2019-08-01,95.000000,97.580002,94.580002,95.379997,86.664032,8342300
2019-08-02,95.000000,96.040001,94.800003,95.510002,86.782150,6381700
2019-08-05,94.510002,95.519997,93.029999,93.699997,85.137543,8917400
2019-08-06,94.309998,95.709999,93.800003,95.339996,86.627678,7438000
2019-08-07,94.599998,95.699997,94.169998,95.220001,86.846573,6414000
2019-08-08,95.230003,96.410004,94.440002,96.269997,87.804245,7423600
2019-08-09,96.150002,96.839996,95.419998,96.300003,87.831596,5209200
2019-08-12,95.779999,96.019997,94.300003,94.910004,86.563850,5513800
2019-08-13,94.519997,96.669998,94.209999,96.629997,88.132576,8915600
2019-08-14,95.910004,97.019997,94.870003,94.919998,86.572960,9989500
2019-08-15,95.500000,96.269997,94.610001,95.529999,87.129318,5559400
2019-08-16,96.290001,96.830002,95.849998,96.519997,88.032234,4852200
2019-08-19,97.230003,97.410004,96.220001,96.660004,88.159943,5324900
2019-08-20,96.349998,97.120003,95.589996,95.629997,87.220528,6809100
2019-08-21,96.269997,96.650002,95.730003,96.320000,87.849854,4740500
2019-08-22,96.589996,96.849998,95.699997,96.489998,88.004906,5146200
2019-08-23,96.410004,97.099998,94.389999,94.699997,86.372292,8076600
2019-08-26,95.379997,96.500000,95.000000,96.500000,88.014008,5802600
2019-08-27,96.699997,97.099998,96.029999,96.089996,87.640060,6539800
2019-08-28,96.230003,97.209999,96.000000,97.070000,88.533890,4948800
2019-08-29,97.849998,98.070000,97.059998,97.699997,89.108490,4514300
2019-08-30,98.139999,98.139999,96.110001,96.559998,88.068733,5209500
2019-09-03,96.419998,97.209999,96.050003,96.769997,88.260277,5150700
2019-09-04,94.480003,96.330002,93.029999,96.110001,87.658318,12937000
2019-09-05,96.540001,96.959999,95.169998,95.559998,87.156677,5514400
2019-09-06,95.750000,96.339996,95.510002,95.739998,87.320854,3991800
2019-09-09,95.800003,95.930000,93.739998,94.160004,85.879799,6523300
2019-09-10,93.809998,93.879997,89.300003,90.349998,82.404823,12490900
2019-09-11,90.180000,91.449997,89.610001,90.980003,82.979439,8406600
2019-09-12,92.160004,93.320000,91.769997,92.059998,83.964455,6862200
2019-09-13,92.150002,92.150002,90.320000,90.480003,82.523422,6972300
2019-09-16,90.019997,90.449997,89.379997,89.419998,81.556610,6339200
2019-09-17,89.669998,91.459999,89.650002,90.750000,82.769661,6493200
2019-09-18,90.980003,91.360001,90.059998,90.959999,82.961189,4510700
2019-09-19,90.989998,92.099998,90.300003,91.559998,83.508438,4843600
2019-09-20,91.610001,92.080002,90.059998,90.070000,82.149445,10913800
2019-09-23,90.320000,91.160004,89.930000,90.809998,82.824387,4532400
2019-09-24,91.599998,91.769997,89.510002,89.919998,82.012642,5662600
2019-09-25,89.940002,90.610001,89.019997,90.349998,82.404823,4764000
2019-09-26,90.839996,91.150002,89.500000,89.800003,81.903183,5026400
2019-09-27,90.300003,90.300003,87.790001,88.370003,80.598953,5987700
2019-09-30,88.410004,88.559998,87.610001,88.419998,80.644547,6588300
2019-10-01,88.629997,88.889999,86.449997,86.510002,78.902519,6719400
2019-10-02,85.949997,86.010002,84.160004,84.320000,76.905106,9858200
2019-10-03,84.300003,84.910004,83.610001,84.669998,77.224312,5989000
2019-10-04,84.900002,85.970001,84.750000,85.919998,78.364395,5869000
2019-10-07,85.709999,86.160004,85.489998,85.849998,78.300537,4382900
2019-10-08,85.489998,86.330002,84.690002,84.910004,77.443214,6100400
2019-10-09,85.370003,86.169998,85.279999,85.849998,78.300537,4427200
2019-10-10,85.910004,86.070000,85.379997,85.959999,78.400864,3986000
2019-10-11,87.019997,87.250000,86.260002,86.360001,78.765701,5611000
2019-10-14,86.500000,87.680000,86.400002,86.620003,79.002846,4881000
2019-10-15,87.000000,87.250000,85.760002,86.449997,78.847771,4695100
2019-10-16,86.529999,86.830002,86.050003,86.709999,79.084923,3698700
2019-10-17,86.879997,87.019997,86.160004,86.290001,78.701859,4359400
2019-10-18,86.349998,86.750000,85.519997,86.029999,78.464729,4631200
2019-10-21,86.000000,86.239998,85.080002,85.349998,77.844528,4861200
2019-10-22,85.230003,85.349998,83.389999,83.459999,76.120712,5767500
2019-10-23,84.309998,84.410004,82.129997,82.739998,75.464020,7136200
2019-10-24,82.800003,83.529999,82.660004,83.180000,75.865356,4591100
2019-10-25,83.209999,83.570000,82.629997,83.379997,76.047760,5235300
2019-10-28,84.470001,84.980003,83.360001,83.599998,76.248413,6653400
2019-10-29,83.809998,84.629997,83.639999,84.129997,76.731796,5699100
2019-10-30,84.610001,84.699997,83.320000,84.190002,76.786530,8731300
2019-10-31,86.709999,87.220001,83.279999,84.559998,77.124001,14008800
2019-11-01,84.790001,85.309998,82.610001,83.209999,75.892708,10658500
2019-11-04,83.300003,83.440002,81.900002,82.370003,75.126572,8271200
2019-11-05,82.339996,82.339996,81.029999,81.889999,74.688789,7054400
2019-11-06,82.080002,83.370003,82.000000,82.989998,75.692047,6365300
2019-11-07,83.059998,83.290001,81.839996,81.949997,74.743507,7221400
2019-11-08,82.190002,82.639999,81.449997,81.769997,74.579346,7054800
2019-11-11,81.750000,82.529999,81.370003,82.430000,75.181297,5828200
2019-11-12,82.690002,83.980003,82.610001,83.320000,76.372917,8551400
2019-11-13,83.290001,84.290001,83.199997,83.940002,76.941208,7407900
2019-11-14,84.099998,84.519997,83.800003,84.379997,77.344513,5285100
2019-11-15,84.680000,84.940002,83.570000,84.209999,77.188698,7533000
2019-11-18,83.919998,84.110001,83.250000,84.019997,77.014534,6432200
2019-11-19,84.059998,84.279999,83.570000,83.660004,76.684563,6008400
2019-11-20,83.540001,84.489998,82.980003,83.599998,76.629562,6248700
2019-11-21,83.750000,84.040001,81.760002,82.300003,75.437927,8300500
2019-11-22,82.690002,83.389999,82.660004,83.019997,76.097931,6080400
2019-11-25,83.160004,84.000000,82.930000,83.750000,76.767052,5450400
2019-11-26,84.129997,84.650002,84.000000,84.559998,77.509521,7651500
2019-11-27,84.849998,85.809998,84.419998,85.769997,78.618645,7502400
2019-11-29,85.910004,86.730003,85.250000,85.430000,78.306984,3857000
2019-12-02,85.379997,85.769997,83.820000,84.570000,77.518677,6425800
2019-12-03,84.029999,85.000000,83.820000,84.820000,77.747849,6049800
2019-12-04,85.129997,85.540001,84.699997,85.400002,78.279480,5940300
2019-12-05,85.440002,85.480003,84.320000,84.449997,77.408684,5170800
2019-12-06,85.029999,86.529999,85.029999,86.320000,79.122765,8499800
2019-12-09,86.309998,86.629997,85.959999,86.279999,79.086090,7164700
2019-12-10,86.500000,87.470001,85.910004,86.040001,78.866104,7944800
2019-12-11,86.260002,86.870003,85.849998,86.589996,79.370262,4921900
2019-12-12,88.000000,88.889999,87.540001,88.209999,80.855186,10282100
2019-12-13,88.019997,88.790001,87.580002,88.669998,81.276833,6714100
2019-12-16,89.139999,89.300003,88.430000,88.779999,81.377655,6705600
2019-12-17,88.870003,88.970001,87.470001,88.129997,80.781860,7296900
2019-12-18,88.389999,88.849998,87.820000,87.989998,80.653526,5859200
2019-12-19,87.830002,88.589996,87.580002,88.519997,81.139336,6022100
2019-12-20,88.790001,89.000000,87.889999,88.459999,81.084335,14271500
2019-12-23,88.620003,88.849998,88.180000,88.230003,80.873520,4349700
2019-12-24,88.199997,88.599998,88.000000,88.519997,81.139336,1847800
2019-12-26,88.730003,88.760002,87.790001,88.080002,80.736031,4177700
2019-12-27,88.110001,88.459999,87.690002,88.129997,80.781860,4129300
2019-12-30,88.010002,88.199997,87.059998,87.440002,80.149399,4655600
2019-12-31,87.440002,87.989998,87.309998,87.919998,80.589371,4115600
2020-01-02,88.120003,89.349998,88.050003,89.349998,81.900131,6473800
2020-01-03,88.660004,89.099998,88.099998,88.830002,81.423500,4874100
2020-01-06,88.110001,88.410004,87.470001,88.129997,80.781860,5409800
2020-01-07,87.959999,88.029999,87.129997,87.860001,80.534370,6514700
2020-01-08,87.940002,89.349998,87.779999,88.879997,81.469315,7296300
2020-01-09,90.250000,91.160004,90.070000,90.529999,82.981750,9443500
2020-01-10,90.800003,90.889999,89.629997,90.160004,82.642616,7097900
2020-01-13,90.620003,91.720001,90.209999,91.080002,83.485901,7382500
2020-01-14,91.190002,91.440002,90.860001,90.989998,83.403397,5855200
2020-01-15,91.000000,92.059998,91.000000,91.540001,83.907547,6145300
2020-01-16,91.989998,92.610001,91.629997,92.580002,84.860832,5180300
2020-01-17,92.930000,93.750000,92.809998,93.620003,85.814110,6962800
2020-01-21,92.830002,93.599998,92.190002,92.529999,84.814972,7094600
2020-01-22,93.139999,93.750000,92.470001,92.529999,84.814972,6157400
2020-01-23,91.919998,93.849998,90.739998,93.750000,85.933273,6100600
2020-01-24,94.000000,94.129997,91.339996,92.029999,84.356682,7815500
2020-01-27,88.629997,89.449997,87.550003,88.730003,81.331825,11066500
2020-01-28,89.050003,89.190002,87.720001,88.599998,81.212662,11922400
2020-01-29,88.150002,88.440002,85.599998,86.720001,79.489426,17678700
2020-01-30,85.449997,86.589996,84.690002,85.839996,78.682793,12224900
2020-01-31,85.790001,85.989998,84.519997,84.830002,77.756996,11693900
2020-02-03,85.070000,86.790001,85.070000,86.010002,78.838623,9090600
2020-02-04,87.139999,89.000000,86.620003,88.379997,81.010994,9997100
2020-02-05,88.879997,89.199997,86.629997,87.559998,80.633446,9982700
2020-02-06,87.650002,87.699997,86.150002,86.150002,79.334984,8901400
2020-02-07,85.760002,86.620003,85.320000,86.419998,79.583603,8073900
2020-02-10,86.430000,87.620003,86.169998,87.529999,80.605812,7289300
2020-02-11,87.860001,88.230003,87.349998,87.510002,80.587410,5098500
2020-02-12,87.709999,89.099998,87.389999,88.570000,81.563530,7747800
2020-02-13,88.500000,90.510002,88.260002,89.930000,82.815948,8576600
2020-02-14,90.180000,90.410004,88.989998,89.279999,82.217384,5686900
2020-02-18,89.370003,89.470001,88.290001,89.230003,82.171333,5288800
2020-02-19,89.489998,90.440002,89.300003,90.139999,83.009354,5210800
2020-02-20,89.730003,90.250000,87.730003,88.599998,81.591156,5969200
2020-02-21,88.000000,88.389999,87.000000,87.360001,80.449265,5800500
2020-02-24,84.529999,86.050003,84.260002,84.519997,77.833931,8313600
2020-02-25,85.019997,85.349998,81.669998,82.190002,75.688248,9404000
2020-02-26,82.599998,83.239998,80.639999,80.669998,74.288467,10541500
2020-02-27,78.830002,80.870003,77.360001,78.290001,72.096756,17120800
2020-02-28,76.169998,78.809998,75.720001,78.430000,72.225685,19108600
2020-03-02,77.919998,82.410004,77.660004,82.379997,75.863205,14258700
2020-03-03,82.300003,82.620003,78.110001,78.599998,72.382233,12395900
2020-03-04,79.290001,80.199997,77.879997,79.669998,73.367592,10999600
2020-03-05,77.900002,77.900002,75.279999,76.190002,70.162888,12545300
2020-03-06,73.459999,75.709999,72.050003,75.339996,69.380119,18080100
2020-03-09,70.580002,74.029999,70.080002,70.830002,65.226898,15930300
2020-03-10,72.559998,74.949997,70.029999,74.870003,68.947311,18414000
2020-03-11,72.830002,74.269997,67.400002,68.300003,62.897041,17138000
2020-03-12,62.950001,66.790001,61.459999,62.099998,57.187500,25170600
2020-03-13,65.650002,70.180000,63.509998,69.919998,64.388878,19247200
2020-03-16,60.630001,63.950001,58.110001,58.590000,53.955158,23354300
2020-03-17,59.549999,59.619999,53.610001,58.980000,54.314293,25045200
2020-03-18,55.549999,57.650002,50.020000,56.330002,51.873936,28770600
2020-03-19,56.230000,63.360001,53.549999,61.410000,56.552074,25167400
